lvl,nrDof,nrIterations,time,error4lvl,eta,etaVol,etaJumps,energy,gueb,gleb,diffGuebGleb,diffExacEGleb,absDiffDiscExacE,hMin,hMax,sumL1NormOfJumps,normDiffExactSolJ1DiscSol,normDiffDiscSolJ1DiscSol,diffDiscEGleb
0,8,773,0.195134,2.02320457661631,70.2248755590034,70.2236169773864,0.00125858161707095,0.00145667515913707,0.000128640186824133,-1195.46958748866,1195.46971612884,1193.41155306023,2.05949110358314,1,1.4142135623731,0.001177220195229,2.02316509853186,0.000156757072290177,1195.47104416382
1,33,1872,0.557892,0.792013667173945,27.2729545721781,21.624698751047,5.6482558211311,-2.91251296063709,3.27566851071588,-597.809014093431,601.084682604146,595.750979665007,0.854478532213091,0.5,1,6.93177786208696,0.860300176118195,1.10305153290259,594.896501132794
2,121,7673,2.645296,0.588280653186275,10.0661989459924,5.39399842594992,4.67220052004252,-2.57810213054623,3.45824151057502,-296.685086315718,300.143327826293,294.627051887294,0.520067702122235,0.25,0.707106781186548,11.3820597128053,0.486702076332838,0.647150066738534,294.106984185172
3,384,23687,15.82202,0.467707315937068,4.22583717748456,1.78159583863389,2.44424133885067,-2.44165500816272,1.42619364476695,-173.266936104034,174.693129748801,171.20890167561,0.383620579738721,0.125,0.5,9.24763637962722,0.370528473765156,0.417368392350577,170.825281095871
4,705,30504,31.013455,0.343449892818818,2.68590851741123,1.02956455004307,1.65634396736816,-2.27039729753188,0.135909047328738,-132.105604094796,132.241513142125,130.047569666372,0.212362869107876,0.0883883476483184,0.353553390593274,9.37215134380751,0.255653147045465,0.261316679513835,129.835206797264
5,1420,43988,88.519452,0.250124909199143,1.6755769717352,0.481992631931447,1.19358433980375,-2.1911898558627,-0.697851318294958,-90.4492120184056,89.7513607001107,88.3911775899816,0.133155427438701,0.0625,0.353553390593274,9.47525014727047,0.182554814784109,0.177697381582937,88.2580221625429
6,2639,85844,331.697318,0.209264616762056,1.11678924749348,0.29093859824615,0.825850649247326,-2.1688351041283,-0.821938626467979,-70.6260906291752,69.8041520027072,68.5680562007512,0.110800675704304,0.0441941738241592,0.353553390593274,9.81500112601977,0.16844265799981,0.1283151350131,68.4572555250469
7,5823,110045,1042.589253,0.129029256861413,0.672263714970704,0.137287529347984,0.534976185622721,-2.1230283239205,-1.15991997779121,-49.1457036486871,47.9857836708959,47.0876692202631,0.0649938954965026,0.0220970869120796,0.353553390593274,9.72408612260604,0.101362878996307,0.081052499257369,47.0226753247666
8,11868,145959,3446.742493,0.0970538889796093,0.448770291919157,0.0855752784714266,0.363195013447729,-2.1046693968985,-1.16546586327913,-39.3579936367464,38.1925277734673,37.2999592083224,0.0466349684745047,0.015625,0.25,9.88194121585059,0.0779823457730372,0.0567915864300602,37.2533242398479
9,24246,201436,10774.618422,0.0664547389351009,0.299067626250857,0.053872610949561,0.245195015301293,-2.08958484533228,-1.31385058663163,-31.6237514553584,30.3099008687267,29.5657170269344,0.0315504169082792,0.0078125,0.25,10.0686427455354,0.054175007732136,0.0374876335477763,29.5341666100261
10,48416,240855,52164.002581,0.0468673087184752,0.199738766746335,0.0290063653421617,0.170732401404172,-2.08028134174695,-1.38296251104723,-23.7552084957873,22.3722459847401,21.6971740673633,0.0222469133229501,0.0055242717280199,0.25,10.0463481535774,0.0391095143188455,0.025303192972987,21.6749271540404
11,95853,264221,110197.060689,0.0331942218562533,0.136228599046189,0.017021793538733,0.119206805507456,-2.07395162357996,-1.428151595377,-18.6733453501172,17.2451937547402,16.6153109216932,0.015917195155962,0.00390625,0.25,10.0069847869451,0.0277434283547094,0.0177129827940885,16.5993937265372
12,187693,283296,175119.331728,0.0243087101277486,0.0928922269595595,0.00874437395810295,0.0841478530014565,-2.06949867387999,-1.51100209165897,-13.9676238669801,12.4566217753211,11.9095894385561,0.0114642454559859,0.00276213586400995,0.25,9.99204118447939,0.0209043804593516,0.0121401543108197,11.8981251931001
13,371403,296800,329326.786949,0.0173055657849745,0.0633704092755243,0.00562941285785153,0.0577409964176728,-2.06618185752736,-1.57352097167837,-11.6125809541628,10.0390599824845,9.55454652573883,0.00814742910335609,0.001953125,0.25,9.83322298700226,0.015130370466387,0.00821021192552029,9.54639909663548
14,737274,302941,742919.658617,0.0120677728912198,0.0433149994382297,0.00406505098519698,0.0392499484530327,-2.06361631197983,-1.66283571858402,-10.1755582961176,8.51272257753363,8.11752386769365,0.00558188355582834,0.00138106793200498,0.25,9.61997133162071,0.0107167542271795,0.0054330503401456,8.11194198413782
