1	1.2147e+05
1.2147e+05	25457
25457	1.44e+05
1.44e+05	2627
2627	1.3286e+05
1.3286e+05	25505
25505	88686
88686	449
449	1.3245e+05
1.3245e+05	10423
10423	1.3246e+05
1.3246e+05	1582
1582	1.3251e+05
1.3251e+05	8599
8599	96805
96805	59
59	1.3284e+05
1.3284e+05	15741
15741	77682
77682	4747
4747	1.4501e+05
1.4501e+05	44726
44726	1.5216e+05
1.5216e+05	248
248	1.0216e+05
1.0216e+05	8701
8701	77999
77999	1456
1456	78113
78113	10298
10298	94601
94601	29
29	83789
83789	25456
25456	1.3775e+05
1.3775e+05	2624
2624	83816
83816	25504
25504	88685
88685	268
268	1.45e+05
1.45e+05	44698
44698	1.5216e+05
1.5216e+05	5721
5721	1.3307e+05
1.3307e+05	26198
26198	1.378e+05
1.378e+05	93
93	83898
83898	25659
25659	88716
88716	4875
4875	61752
61752	16777
16777	56218
56218	197
197	83701
83701	14843
14843	77680
77680	2597
2597	1.4498e+05
1.4498e+05	44647
44647	1.5216e+05
1.5216e+05	5
5	1.3286e+05
1.3286e+05	25448
25448	1.3775e+05
1.3775e+05	2599
2599	96096
96096	9309
9309	78002
78002	167
167	1.3253e+05
1.3253e+05	14780
14780	80257
80257	1817
1817	78126
78126	14788
14788	80260
80260	71
71	77783
77783	8700
8700	1.3246e+05
1.3246e+05	1410
1410	1.3252e+05
1.3252e+05	11290
11290	1.3274e+05
1.3274e+05	251
251	71656
71656	26872
26872	1.4403e+05
1.4403e+05	2606
2606	1.4498e+05
1.4498e+05	44662
44662	1.5216e+05
1.5216e+05	15
15	1.4377e+05
1.4377e+05	10363
10363	78012
78012	1020
1020	77763
77763	8290
8290	1.3245e+05
1.3245e+05	280
280	1.3251e+05
1.3251e+05	8314
8314	82961
82961	1110
1110	55800
55800	5854
5854	44802
44802	115
115	44718
44718	6155
6155	44744
44744	1495
1495	44864
44864	6504
6504	47455
47455	463
463	83793
83793	25465
25465	1.3775e+05
1.3775e+05	2646
2646	1.4485e+05
1.4485e+05	25511
25511	1.3231e+05
1.3231e+05	2
2	1.2147e+05
1.2147e+05	25467
25467	1.4401e+05
1.4401e+05	2673
2673	1.3287e+05
1.3287e+05	25515
25515	88689
88689	278
278	1.3252e+05
1.3252e+05	14766
14766	80256
80256	981
981	47292
47292	4715
4715	47286
47286	110
110	45864
45864	10728
10728	77879
77879	1023
1023	97488
97488	8291
8291	77991
77991	291
291	78103
78103	8716
8716	2.4466e+05
2.4466e+05	1774
1774	1.6389e+05
1.6389e+05	13960
13960	1.5993e+05
1.5993e+05	19
19	1.0212e+05
1.0212e+05	12353
12353	95935
95935	1806
1806	47991
47991	8610
8610	58060
58060	147
147	47987
47987	8573
8573	55549
55549	932
932	1.3252e+05
1.3252e+05	14763
14763	80255
80255	55
55	47982
47982	8306
8306	58059
58059	831
831	82662
82662	7818
7818	82647
82647	313
313	1.4507e+05
1.4507e+05	44788
44788	1.5218e+05
1.5218e+05	2611
2611	2.2324e+05
2.2324e+05	25577
25577	1.3777e+05
1.3777e+05	7
7	1.3286e+05
1.3286e+05	25449
25449	88678
88678	2601
2601	41264
41264	9310
9310	47635
47635	283
283	47995
47995	8729
8729	55552
55552	2608
2608	78188
78188	15118
15118	80266
80266	120
120	96100
96100	10827
10827	78020
78020	2626
2626	1.0305e+05
1.0305e+05	18309
18309	1.3278e+05
1.3278e+05	295
295	1.6024e+05
1.6024e+05	23754
23754	2479
2479	1.4507e+05
1.4507e+05	44779
44779	1.5217e+05
1.5217e+05	18
18	1.3285e+05
1.3285e+05	18489
18489	77683
77683	2629
2629	83706
83706	15556
15556	95627
95627	451
451	60188
60188	10425
10425	47699
47699	1584
1584	44704
44704	5980
5980	44738
44738	67
67	44853
44853	4951
4951	54996
54996	1488
1488	56054
56054	8410
8410	47605
47605	453
453	83791
83791	25462
25462	1.3775e+05
1.3775e+05	2642
2642	1.4485e+05
1.4485e+05	25508
25508	1.3231e+05
1.3231e+05	3
3	1.2147e+05
1.2147e+05	25458
25458	1.44e+05
1.44e+05	2628
2628	1.3287e+05
1.3287e+05	25506
25506	88687
88687	450
450	1.3245e+05
1.3245e+05	10424
10424	1.3246e+05
1.3246e+05	1583
1583	1.3252e+05
1.3252e+05	8600
8600	96806
96806	60
60	96667
96667	15710
15710	1.3277e+05
1.3277e+05	2672
2672	83771
83771	18310
18310	95709
95709	249
249	1.5107e+05
1.5107e+05	55612
55612	2.342e+05
2.342e+05	2617
2617	2.237e+05
2.237e+05	44663
44663	1.5216e+05
1.5216e+05	30
30	71267
71267	15735
15735	1.3277e+05
1.3277e+05	4739
4739	56870
56870	16764
16764	59524
59524	475
475	36982
36982	7640
7640	55744
55744	1593
1593	48084
48084	14807
14807	1.3262e+05
1.3262e+05	152
152	84168
84168	26049
26049	1.3778e+05
1.3778e+05	5876
5876	1.3308e+05
1.3308e+05	26210
26210	2.2336e+05
2.2336e+05	499
499	1.4498e+05
1.4498e+05	44641
44641	1.5216e+05
1.5216e+05	2682
2682	1.3287e+05
1.3287e+05	25517
25517	2.2335e+05
2.2335e+05	9
9	1.4458e+05
1.4458e+05	8572
8572	1.3249e+05
1.3249e+05	801
801	1.3243e+05
1.3243e+05	8283
8283	45940
45940	168
168	44880
44880	8313
8313	1.3245e+05
1.3245e+05	1086
1086	1.3251e+05
1.3251e+05	8558
8558	96804
96804	72
72	1.3284e+05
1.3284e+05	15734
15734	77681
77681	4738
4738	1.4501e+05
1.4501e+05	44725
44725	1.5216e+05
1.5216e+05	252
252	1.4498e+05
1.4498e+05	44638
44638	1.5216e+05
1.5216e+05	2607
2607	1.3286e+05
1.3286e+05	25499
25499	2.2335e+05
2.2335e+05	17
17	1.3286e+05
1.3286e+05	25437
25437	88676
88676	1021
1021	60186
60186	8276
8276	47601
47601	281
281	78122
78122	14767
14767	1.3262e+05
1.3262e+05	1111
1111	55801
55801	5855
5855	44803
44803	116
116	44719
44719	6156
6156	44745
44745	1496
1496	44865
44865	6505
6505	47456
47456	464
464	83794
83794	25466
25466	1.3776e+05
1.3776e+05	2647
2647	1.4485e+05
1.4485e+05	25512
25512	1.3231e+05
1.3231e+05	4
4	1.2147e+05
1.2147e+05	25459
25459	1.4401e+05
1.4401e+05	2631
2631	83817
83817	25507
25507	88688
88688	457
457	47569
47569	6715
6715	44816
44816	1587
1587	44705
44705	5982
5982	44739
44739	111
111	44717
44717	6154
6154	44743
44743	1494
1494	78114
78114	10299
10299	94602
94602	462
462	2.2323e+05
2.2323e+05	25464
25464	2.2335e+05
2.2335e+05	2645
2645	1.2147e+05
1.2147e+05	25510
25510	1.4401e+05
1.4401e+05	21
21	64001
64001	3.1141e+05
3.1141e+05	13583
13583	83015
83015	2675
2675	1.3245e+05
1.3245e+05	10492
10492	46059
46059	148
148	47983
47983	8316
8316	55547
55547	1437
1437	56053
56053	8406
8406	47604
47604	56
56	83787
83787	25451
25451	1.3775e+05
1.3775e+05	2605
2605	1.4485e+05
1.4485e+05	25498
25498	1.3231e+05
1.3231e+05	342
342	1.0648e+05
1.0648e+05	12351
12351	95934
95934	1423
1423	77775
77775	8589
8589	1.3246e+05
1.3246e+05	8
8	1.3251e+05
1.3251e+05	8319
8319	96803
96803	1492
1492	78125
78125	14785
14785	80258
80258	459
459	78135
78135	14839
14839	1.3262e+05
1.3262e+05	1588
1588	1.4507e+05
1.4507e+05	44781
44781	1.5217e+05
1.5217e+05	121
121	96101
96101	11695
11695	78024
78024	1867
1867	77777
77777	8613
8613	1.3246e+05
1.3246e+05	198
198	1.3252e+05
1.3252e+05	8726
8726	94597
94597	2598
2598	83811
83811	25497
25497	88684
88684	20
20	1.3288e+05
1.3288e+05	25621
25621	1.3778e+05
1.3778e+05	2630
2630	1.3331e+05
1.3331e+05	26822
26822	1.3781e+05
1.3781e+05	452
452	1.4455e+05
1.4455e+05	7639
7639	59580
59580	1585
1585	47566
47566	5981
5981	44810
44810	68
68	44716
44716	6153
6153	44742
44742	1489
1489	44863
44863	6503
6503	47454
47454	454
454	83792
83792	25463
25463	1.3775e+05
1.3775e+05	2643
2643	1.4485e+05
1.4485e+05	25509
25509	1.3231e+05
1.3231e+05	1
