184	14	295
146	14	184
147	16	185
185	16	296
83	391	726
33	408	411
34	409	412
33	411	626
34	412	627
391	32	625
413	29	415
414	30	416
415	29	637
416	30	638
372	29	413
373	30	414
392	33	626
393	34	627
33	375	408
34	376	409
29	383	637
30	384	638
324	828	1148
82	857	1234
84	858	1235
85	859	1236
225	888	1381
250	944	1397
43	966	1375
44	967	1376
411	1073	1049
412	1074	1050
227	962	1267
230	780	1270
780	230	1314
814	295	1347
829	318	1199
830	319	1200
863	86	1164
864	87	1165
896	20	1377
897	22	1378
962	227	1394
1076	415	993
1077	416	994
888	225	1289
1554	1352	35
1602	1435	195
1267	1511	546
1268	1446	554
1269	1512	547
1270	1513	548
1508	1289	522
1469	1296	541
1352	1554	827
1435	1602	1089
1511	1267	962
1446	1268	963
1512	1269	964
1513	1270	780
1289	1508	888
1296	1469	945
184	295	814
680	51	999
413	415	1076
414	416	1077
428	663	1086
429	664	1087
557	698	1097
558	699	1098
457	233	1199
458	234	1200
383	86	863
384	87	864
14	281	765
16	282	766
51	680	1040
411	408	1073
412	409	1074
696	530	1090
697	531	1091
713	535	1113
231	481	1147
232	482	1148
84	392	858
85	393	859
295	14	765
296	16	766
663	428	999
664	429	1000
698	557	1062
699	558	1063
256	744	1086
257	745	1087
233	457	1097
234	458	1098
714	536	1291
984	95	1062
985	96	1063
999	51	1433
1006	195	1435
1062	95	1438
1063	96	1439
1086	663	1447
1087	664	1448
1097	698	1455
1098	699	1456
1166	253	1291
1291	253	1460
295	765	1303
296	766	1304
24	829	1353
26	830	1354
663	999	1433
664	1000	1434
698	1062	1438
699	1063	1439
256	1086	1447
257	1087	1448
233	1097	1455
234	1098	1456
522	1257	1508
714	1291	1460
185	296	905
530	696	1009
531	697	1010
535	713	1040
481	231	1090
482	232	1091
619	252	1113
536	714	1060
828	36	1555
905	296	1549
1009	696	1436
1010	697	1437
1040	713	1440
1090	231	1453
1091	232	1454
1113	252	1459
1278	546	1511
1280	548	1513
1060	714	1441
82	757	857
95	984	1009
96	985	1010
95	1009	1436
96	1010	1437
51	1040	1440
696	1090	1453
697	1091	1454
713	1113	1459
62	1620	2467
175	1626	2473
125	1641	1679
726	1737	2954
625	1754	2595
626	1755	2999
627	1756	3000
605	1757	1723
606	1758	1724
684	1764	3003
749	1768	2961
670	1768	2977
178	1620	2342
179	1621	2635
69	1830	2637
70	1831	2638
288	1833	2639
289	1834	2640
25	1838	1642
143	1845	1870
303	1924	3005
20	1933	1984
35	1934	1985
36	1935	1986
140	1938	2931
353	1950	2944
115	1994	2798
759	1973	3024
760	1974	3025
761	1975	3026
820	1955	3036
843	1950	3042
945	2022	3059
1020	2045	3062
1142	2052	3063
1557	2073	3022
1560	2075	3073
1567	2078	3075
1570	2080	3076
1376	2124	2758
1489	2132	2781
1495	2133	2782
