lvl,nrDof,nrIterations,time,error4lvl,eta,etaVol,etaJumps,energy,gleb,diffGlebExactE
0,8,63,0.116384,2.02322507144511,77.0221730595297,77.0221540295232,1.90300065300554e-05,3.36480760100107e-05,-11268.7778028202,11266.7197517302
1,40,324,0.162972,0.818548329602653,24.3585917308155,17.4505428245676,6.90804890624794,-2.73571569294131,-7154.23327055781,7152.17521946781
2,176,2181,1.568783,0.588211028271416,8.41350172164482,4.11294976497841,4.3005519566664,-2.54888201200443,-4892.81997885626,4890.76192776626
3,736,10362,15.906312,0.409688628433241,3.29419824352502,1.0374840640259,2.25671417949913,-2.34647904041876,-3474.09633050468,3472.03827941468
4,3008,28108,172.972036,0.217901554960941,1.33710097849876,0.263614375437442,1.07348660306131,-2.18714416945136,-2475.03301204766,2472.97496095766
5,12160,71981,1666.735153,0.113052497352991,0.589718657109889,0.0665878505659582,0.523130806543932,-2.11960508044907,-1758.40513846529,1756.34708737529
6,48896,153532,26772.416453,0.0594819574891556,0.281882833603219,0.0166977264765028,0.265185107126716,-2.08966580924047,-1245.94673459932,1243.88868350932
7,196096,160448,125155.599427,0.0320082643754108,0.137899591804733,0.00418200194725844,0.133717589857475,-2.07414953960233,-882.249171624526,880.191120534526
