286	31	734
34	282	724
503	15	928
69	789	1299
70	790	1300
63	796	1305
62	795	1306
69	1299	1717
70	1300	1718
63	1305	1720
62	1306	1721
789	69	1301
790	70	1302
795	62	1303
796	63	1304
1301	69	1920
1302	70	1921
1303	62	1922
1304	63	1923
268	1999	3742
269	2000	3743
266	1997	2798
267	1998	2799
500	2019	2811
260	2021	2297
261	2022	2298
4	2023	3230
8	2024	3231
363	2042	3232
170	2056	3398
166	2057	3746
193	2061	3747
223	2091	3049
224	2092	3050
123	2098	3056
317	2114	3400
535	2053	3764
536	2054	3765
522	2050	3767
523	2051	3768
563	2087	3778
575	2138	3785
576	2139	3786
734	2158	3821
858	2189	3823
860	2190	3746
864	2191	3824
669	2195	3826
670	2196	3827
671	2197	2904
672	2198	3828
722	2207	3829
748	2160	3758
749	2161	3759
761	2163	3761
762	2164	3762
520	2181	3774
700	2195	3781
701	2196	3782
703	2197	3783
704	2198	3784
808	2206	2843
78	2252	3059
384	2271	3374
202	2028	3826
203	2029	3827
206	2009	3828
170	2299	2056
521	2310	3385
531	2311	3386
532	2312	3387
584	2313	3388
166	2310	3823
193	2311	3824
194	2312	3825
147	2313	2381
178	2466	3579
511	2497	3857
1003	2618	3915
1409	2532	3917
1137	2451	3929
1138	2452	3930
1180	2486	3934
1404	2646	2619
1405	2647	2620
1338	2648	3937
1339	2649	3938
1739	2730	3954
1924	2731	3855
1781	2740	3955
1506	2744	3957
1539	2682	3880
1540	2683	3881
1746	2740	3916
1759	2744	3917
1500	2764	3934
425	2778	3620
599	2098	3696
663	2902	3700
279	2944	2414
355	2952	3949
207	2010	2410
442	2971	3200
443	2972	3201
124	3040	3936
106	3051	2408
617	3089	3956
363	2046	3134
588	2097	3147
1129	3119	3735
1322	3128	3737
1997	266	3221
1998	267	3222
1999	268	2967
2000	269	2968
2009	206	2966
2010	207	3224
2019	500	2952
2021	6	3228
2022	7	3229
2023	248	2267
2024	249	2268
2046	363	3232
2050	522	3234
2051	523	3235
2053	535	3237
2054	536	3238
2087	563	3259
2097	588	3267
2098	599	3268
2057	166	3295
2061	193	3296
2134	211	2909
2135	212	3309
2114	317	2925
2157	724	3329
2189	746	3295
2190	747	3331
2193	757	3332
2194	758	3333
2195	700	3334
2196	701	3335
2197	703	3336
2198	704	3337
2167	867	3241
2168	868	3242
2170	872	3244
2171	873	3245
2181	794	3254
2195	669	3260
2196	670	3261
2197	671	3262
2198	672	3263
2269	76	3330
2043	205	3336
2044	206	3337
2299	349	3378
2310	166	3331
2311	193	3332
2312	194	3333
2313	147	2314
2310	521	3403
2311	531	3404
2312	532	3405
2313	584	3408
2541	1149	3480
2542	1150	3481
2580	24	3501
2589	36	3516
2593	509	3520
2625	389	3530
2486	383	3538
2646	1401	3542
2647	1402	3543
2648	1341	2519
2649	1136	2450
2682	1539	3496
2683	1540	3497
2721	1668	3524
2733	1667	3522
2740	1746	3569
2744	1759	3571
2740	1781	3471
2744	1506	3473
2764	1744	3490
2778	270	2563
2802	436	3117
2826	39	3586
2098	123	3113
2902	136	2573
2912	605	3570
2944	440	3614
2952	500	3619
3051	696	3692
3089	896	3715
3128	714	3565
3163	338	3175
2138	575	3183
2139	576	3184
3204	1219	3741
2811	3224	207
3049	3262	671
3050	3263	672
3007	3264	808
3058	3265	739
3055	3266	721
3056	3268	722
3781	2909	700
3782	3309	701
3787	2822	806
3788	2823	807
3789	2908	681
3823	3295	166
3746	3331	166
3824	3296	193
3747	3332	193
2815	3333	194
3826	3334	202
3827	3335	203
2904	3336	205
3828	3337	206
3829	3338	181
3758	3234	522
3759	3235	523
3761	3237	535
3762	3238	536
3764	3241	535
3765	3242	536
3767	3244	522
3768	3245	523
3774	3254	557
3781	3260	565
3782	3261	566
3783	3262	571
3784	3263	572
3067	3334	700
3375	3335	701
3376	3336	703
3377	3337	704
3826	3372	669
3827	3373	670
3828	2890	672
3309	3375	701
3385	3331	747
3386	3332	757
3387	3333	758
3388	2314	603
3823	3403	858
3824	3404	864
3825	3405	865
2381	3408	606
3579	3453	1013
3606	3465	1456
3858	3467	1937
3859	3468	1938
3739	3477	1960
3869	3500	1563
3871	3501	1618
3897	3514	1643
3912	3523	1715
3914	3524	1668
3915	3526	1731
3917	3528	1759
3933	3537	1490
3934	3538	1500
2619	3542	223
2620	3543	224
3937	2519	211
3938	2450	212
3944	3557	300
3945	3558	301
3569	3524	708
3568	3523	221
3855	3520	509
3857	3522	511
3955	3569	708
3957	3571	618
3907	3461	1171
3908	3462	1172
3913	3466	1277
3916	3471	1189
3917	3473	1409
3921	3478	1347
3934	3490	1180
3615	2574	980
3630	3117	1103
3683	3120	1130
3696	3113	936
3700	2573	1023
3949	3619	1014
2410	3627	1011
3200	3631	1106
3201	3632	1107
2507	3679	1315
2408	3692	983
2409	3705	1007
3956	3715	1504
3737	3565	1686
3215	3740	1406
3224	2811	2019
3262	3049	2091
3263	3050	2092
3264	3007	2094
3265	3058	2095
3266	3055	2096
3268	3056	2098
2909	3781	2134
3309	3782	2135
2822	3787	2141
2823	3788	2142
2908	3789	2143
3295	3823	2189
3331	3746	2190
3296	3824	2191
3332	3747	2193
3333	2815	2194
3334	3826	2195
3335	3827	2196
3336	2904	2197
3337	3828	2198
3338	3829	2207
3234	3758	2160
3235	3759	2161
3237	3761	2163
3238	3762	2164
3241	3764	2167
3242	3765	2168
3244	3767	2170
3245	3768	2171
3254	3774	2181
3260	3781	2195
3261	3782	2196
3262	3783	2197
3263	3784	2198
3334	3067	2006
3335	3375	2007
3336	3376	2043
3337	3377	2044
3372	3826	2028
3373	3827	2029
2890	3828	2009
3375	3309	2296
3331	3385	2310
3332	3386	2311
3333	3387	2312
2314	3388	2313
3403	3823	2310
3404	3824	2311
3405	3825	2312
3408	2381	2313
3453	3579	2466
3465	3606	2504
3467	3858	2514
3468	3859	2515
3477	3739	2535
3500	3869	2568
3501	3871	2580
3514	3897	2448
3523	3912	2600
3524	3914	2607
3526	3915	2618
3528	3917	2532
3537	3933	2520
3538	3934	2486
3542	2619	2646
3543	2620	2647
2519	3937	2648
2450	3938	2649
3557	3944	2686
3558	3945	2687
3524	3569	2721
3523	3568	2728
3520	3855	2731
3522	3857	2733
3569	3955	2740
3571	3957	2744
3461	3907	2717
3462	3908	2718
3466	3913	2732
3471	3916	2740
3473	3917	2744
3478	3921	2750
3490	3934	2764
2574	3615	2357
3117	3630	2802
3120	3683	2877
3113	3696	2098
2573	3700	2902
3619	3949	2952
3627	2410	2010
3631	3200	2971
3632	3201	2972
3679	2507	3037
3692	2408	3051
3705	2409	3070
3715	3956	3089
3565	3737	3128
3740	3215	2587
489	286	2037
780	603	2314
769	147	2381
1899	21	2487
1900	32	2488
1909	855	2503
1795	86	2530
924	1401	2646
925	1402	2647
1123	202	2796
1124	203	2797
1220	862	2818
1221	863	2819
1222	875	2820
1223	876	2821
1268	808	2843
1367	672	2890
1029	671	2904
1428	700	2909
1268	110	3007
1388	130	3055
1017	123	3056
1396	111	3058
1400	78	3059
1514	936	3113
910	29	2278
911	30	2279
1778	987	3193
1801	1406	3195
35	334	1978
282	413	2032
147	769	2100
230	780	2081
780	147	2175
147	780	2314
136	1603	2573
17	1614	2575
86	1795	2628
1345	922	2644
1338	926	2648
1339	927	2649
138	1224	2822
139	1225	2823
205	1029	2904
127	1425	2908
206	1122	2966
753	1214	2917
754	1215	2918
759	1216	2919
760	1217	2920
808	1268	3007
671	1366	3049
672	1367	3050
722	1017	3056
700	1428	3067
27	912	2250
28	913	2251
170	1130	2299
123	1514	3113
195	1637	3120
1419	1766	3149
1021	1767	3150
1022	1768	3151
1406	1801	3215
148	0	1968
66	1	1969
67	3	1970
81	2	1973
140	66	1974
141	67	1975
122	81	1976
185	125	1988
187	148	1993
794	247	2073
669	248	2088
670	249	2089
724	282	2032
703	260	2297
704	261	2298
604	185	2336
521	88	2352
531	42	2353
532	43	2354
584	18	2356
809	586	2363
1860	279	2414
1539	965	2564
1540	966	2565
186	1805	2645
1459	753	2917
1460	754	2918
1130	170	2133
1968	88	1993
1969	42	1974
1970	43	1975
1973	18	1976
1974	42	1982
1975	43	1983
1976	18	1987
1982	42	2305
1983	43	2306
1987	18	2307
1988	34	2308
1990	4	3220
1993	88	1994
1994	88	2304
2011	8	3225
2059	535	3241
2060	536	3242
2062	522	3244
2063	523	3245
2088	565	3260
2089	566	3261
2201	808	3264
2202	739	3265
2203	721	3266
2207	722	3268
2253	260	2136
2254	261	2137
2318	316	3347
2332	521	3385
2333	531	3386
2334	532	3387
2335	584	3388
2336	508	3389
2352	231	2358
2353	173	2359
2354	174	2360
2355	187	2364
2431	1126	3433
2436	1065	3436
2437	1066	3437
2494	1233	3463
2524	1189	3471
2532	1409	3474
2534	1160	3476
2550	1137	3485
2551	1138	3486
2562	1180	3490
2564	287	3496
2565	288	3497
2583	465	3507
2584	466	3508
2502	511	3522
2645	1510	3492
2673	1628	3554
2697	1638	3562
2698	1639	3563
2722	1686	3565
2729	1456	3465
2736	1938	3468
2749	1960	3477
2774	178	3579
2091	223	3542
2092	224	3543
2915	727	3606
2133	557	3683
3060	599	3696
2888	663	3700
2891	696	3702
2892	697	3703
3074	699	3709
2787	342	3718
3133	1129	3735
3191	688	3574
148	1968	1993
66	1969	1974
67	1970	1975
81	1973	1976
140	1974	1982
141	1975	1983
122	1976	1987
162	1982	2305
163	1983	2306
182	1987	2307
185	1988	2308
187	1993	1994
259	1994	2304
867	2059	3241
868	2060	3242
872	2062	3244
873	2063	3245
794	2073	3254
669	2088	3260
670	2089	3261
547	2176	3250
554	2179	3252
563	2194	3259
571	2253	2136
572	2254	2137
724	2032	3329
703	2297	3376
704	2298	3377
747	2332	3385
757	2333	3386
758	2334	3387
603	2335	3388
604	2336	3389
521	2352	2358
531	2353	2359
532	2354	2360
513	2355	2364
584	2356	2365
809	2363	3338
1860	2414	3425
1906	2431	3433
1865	2438	3438
1866	2439	3439
1725	2494	3463
1925	2509	3466
1790	2536	3478
1793	2550	3485
1794	2551	3486
1539	2564	3496
1540	2565	3497
1667	2502	3522
1688	2508	3525
