1	126
126	1989
1989	35
35	59424
59424	283
283	3970
3970	2.2994e+05
2.2994e+05	90
90	37178
37178	3969
3969	19075
19075	180
180	59495
59495	2.5523e+05
2.5523e+05	1991
1991	2.3029e+05
2.3029e+05	30234
30234	1.2675e+05
1.2675e+05	5
5	1.1888e+05
1.1888e+05	30201
30201	2.327e+05
2.327e+05	2024
2024	2.7996e+05
2.7996e+05	15491
15491	2.3012e+05
2.3012e+05	249
249	2.3e+05
2.3e+05	15855
15855	2282
2282	36138
36138	60
60	2.2997e+05
2.2997e+05	4851
4851	911
911	30220
30220	30
30	7887
7887	67
67	2
2	58
58	7885
7885	28
28	30228
30228	913
913	4641
4641	2.2997e+05
2.2997e+05	65
65	36837
36837	2254
2254	15689
15689	2.3003e+05
2.3003e+05	261
261	2.3026e+05
2.3026e+05	15411
15411	2.7603e+05
2.7603e+05	2022
2022	2.3029e+05
2.3029e+05	30206
30206	1.2675e+05
1.2675e+05	7
7	1.189e+05
1.189e+05	30255
30255	2.3271e+05
2.3271e+05	1996
1996	2.3843e+05
2.3843e+05	59485
59485	165
165	15854
15854	2256
2256	36137
36137	83
83	2.2997e+05
2.2997e+05	4028
4028	504
504	30200
30200	16
16	3963
3963	82
82	3
3	150
150	3966
3966	36
36	30223
30223	335
335	3971
3971	2.2994e+05
2.2994e+05	151
151	37177
37177	3967
3967	19074
19074	348
348	59496
59496	2.5523e+05
2.5523e+05	2012
2012	2.3029e+05
2.3029e+05	30235
30235	1.2675e+05
1.2675e+05	9
9	1.1888e+05
1.1888e+05	30202
30202	2.327e+05
2.327e+05	2025
2025	2.7996e+05
2.7996e+05	15492
15492	2.3012e+05
2.3012e+05	250
250	2.3001e+05
2.3001e+05	15856
15856	2283
2283	36139
36139	61
61	2.2997e+05
2.2997e+05	4852
4852	912
912	30221
30221	31
31	7888
7888	68
68	4
4	59
59	7886
7886	29
29	30229
30229	914
914	4642
4642	2.2997e+05
2.2997e+05	66
66	36838
36838	2255
2255	15690
15690	2.3003e+05
2.3003e+05	262
262	2.3026e+05
2.3026e+05	15412
15412	2.7603e+05
2.7603e+05	2023
2023	2.3029e+05
2.3029e+05	30207
30207	1.2675e+05
1.2675e+05	8
8	1.189e+05
1.189e+05	30256
30256	2.3271e+05
2.3271e+05	1997
1997	2.3843e+05
2.3843e+05	59486
59486	170
170	19649
19649	3968
3968	36711
36711	102
102	2.2994e+05
2.2994e+05	3973
3973	287
287	59423
59423	32
32	1985
1985	149
149	1
