lvl,nrDof,nrIterations,time,error4lvl,eta,etaVol,etaJumps,energy,gueb,gleb,diffGuebGleb,diffExacEGleb,absDiffDiscExacE,hMin,hMax,sumL1NormOfJumps,normDiffExactSolJ1DiscSol,normDiffDiscSolJ1DiscSol,diffDiscEGleb
0,8,5,0.04161,0.518195975907925,12600894.2184084,12600892.9476311,1.2707772935749,-2662.47455280825,-2547.36786952931,-2667.9664752915,120.598605762188,-1256.4076577015,1261.89958018475,1,1.4142135623731,1.18729569446452,0.533066265889076,0.151597349989011,5.49192248324653
1,40,23,0.014536,0.302375090757909,1084039.19807865,1084037.25548237,1.94259627267011,-3487.60779537745,-2950.49207657445,-84082.500220484,81132.0081439096,80158.126087491,436.76633761555,0.5,0.707106781186548,2.74781317587042,0.440478791765772,0.327300313713376,80594.8924251065
2,176,60,0.021475,0.239291083045493,169489.013586381,169488.081390741,0.932195639218532,-3624.44307435874,-3466.44801541339,-23333.441117635,19866.9931022217,19409.066984642,299.931058634264,0.25,0.353553390593274,2.63677822078735,0.297796019758125,0.176842024229833,19708.9980432763
3,736,75,0.056413,0.16902956498568,21945.7689777899,21945.3041860836,0.464791706276705,-3791.21645409041,-3716.16352064534,-9222.66576498817,5506.50224434283,5298.29163199517,133.157678902593,0.125,0.176776695296637,2.62936646647952,0.207356786399328,0.121328572512426,5431.44931089776
4,3008,100,0.333835,0.115976403967136,2500.6561694763,2500.41110124365,0.245068232648398,-3856.96957685571,-3813.60181518424,-5723.70409783708,1910.10228265284,1799.32996484408,67.4045561372932,0.0625,0.0883883476483184,2.77265994550297,0.147323654306687,0.091453290725559,1866.73452098137
5,12160,97,1.326043,0.0820970686889637,323.521806713008,323.412764149007,0.109042563999844,-3889.53089835753,-3871.40057594392,-4503.22743174843,631.826855804507,578.853298755432,34.8432346354657,0.03125,0.0441941738241592,2.46736181082774,0.100672122604091,0.0582027124589932,613.696533390897
6,48896,113,9.183212,0.0548505012331956,36.4216822375852,36.3674479086264,0.0542343289588356,-3909.29928476265,-3898.68914354238,-4109.52079590231,210.831652359927,185.146662909309,15.0748482303534,0.015625,0.0220970869120796,2.45436778115547,0.0699393295136929,0.0429791791977168,200.221511139663
7,196096,312,135.678496,0.0358446364530484,3.94986097933263,3.924960907355,0.0249000719776365,-3917.76039000601,-3912.21637529677,-3983.63924489624,71.4228695994702,59.2651119032371,6.6137429869932,0.0078125,0.0110485434560398,2.25369732794479,0.0466367002009622,0.0291231245158029,65.8788548902303
8,785408,1025,2758.297246,0.0215956957448854,0.368658941431817,0.35676144895991,0.0118974924719073,-3922.03734176808,-3918.80985222022,-3942.01167682826,23.2018246080347,17.6375438352575,2.33679122492185,0.00390625,0.0055242717280199,2.15367618819595,0.0298656317703525,0.0201826978819709,19.9743350601793
