1	11047
11047	2795
2795	12412
12412	715
715	11559
11559	3138
3138	12444
12444	187
187	11175
11175	2923
2923	12428
12428	802
802	11687
11687	3154
3154	12460
12460	51
51	11079
11079	2827
2827	12420
12420	747
747	11591
11591	3146
3146	12452
12452	210
210	11207
11207	2955
2955	12436
12436	810
810	11719
11719	3162
3162	12468
12468	15
15	11055
11055	2803
2803	12416
12416	723
723	11567
11567	3142
3142	12448
12448	195
195	11183
11183	2931
2931	12432
12432	806
806	11695
11695	3158
3158	12464
12464	58
58	11087
11087	2835
2835	12424
12424	755
755	11599
11599	3150
3150	12456
12456	214
214	11215
11215	2963
2963	12440
12440	814
814	11727
11727	3166
3166	12472
12472	5
5	11049
11049	2797
2797	12413
12413	717
717	11561
11561	3139
3139	12445
12445	189
189	11177
11177	2925
2925	12429
12429	803
803	11689
11689	3155
3155	12461
12461	53
53	11081
11081	2829
2829	12421
12421	749
749	11593
11593	3147
3147	12453
12453	211
211	11209
11209	2957
2957	12437
12437	811
811	11721
11721	3163
3163	12469
12469	16
16	11057
11057	2805
2805	12417
12417	725
725	11569
11569	3143
3143	12449
12449	197
197	11185
11185	2933
2933	12433
12433	807
807	11697
11697	3159
3159	12465
12465	59
59	11089
11089	2837
2837	12425
12425	757
757	11601
11601	3151
3151	12457
12457	215
215	11217
11217	2965
2965	12441
12441	815
815	8318
8318	2
2	8316
8316	1087
1087	16597
16597	3507
3507	12815
12815	287
287	16613
16613	4205
4205	13583
13583	901
901	16581
16581	3251
3251	12559
12559	79
79	16621
16621	4213
4213	13775
13775	1079
1079	16589
16589	3443
3443	12751
12751	237
237	16605
16605	4197
4197	13519
13519	837
837	16573
16573	3187
3187	12495
12495	22
22	16625
16625	4217
4217	13823
13823	1083
1083	16593
16593	3491
3491	12799
12799	283
283	16609
16609	4201
4201	13567
13567	885
885	16577
16577	3235
3235	12543
12543	65
65	16617
16617	4209
4209	13759
13759	1075
1075	16585
16585	3427
3427	12735
12735	221
221	16601
16601	4193
4193	13503
13503	821
821	16569
16569	3171
3171	12479
12479	7
7	16628
16628	4220
4220	13836
13836	1086
1086	16596
16596	3504
3504	12812
12812	286
286	16612
16612	4204
4204	13580
13580	898
898	16580
16580	3248
3248	12556
12556	78
78	16620
16620	4212
4212	13772
13772	1078
1078	16588
16588	3440
3440	12748
12748	234
234	16604
16604	4196
4196	13516
13516	834
834	16572
16572	3184
3184	12492
12492	20
20	16624
16624	4216
4216	13820
13820	1082
1082	16592
16592	3488
3488	12796
12796	282
282	16608
16608	4200
4200	13564
13564	882
882	16576
16576	3232
3232	12540
12540	62
62	16616
16616	4208
4208	13756
13756	1074
1074	16584
16584	3424
3424	12732
12732	218
218	16600
16600	4192
4192	13500
13500	818
818	16568
16568	3168
3168	12476
12476	3
3	11051
11051	2799
2799	12414
12414	719
719	11563
11563	3140
3140	12446
12446	191
191	11179
11179	2927
2927	12430
12430	804
804	11691
11691	3156
3156	12462
12462	55
55	11083
11083	2831
2831	12422
12422	751
751	11595
11595	3148
3148	12454
12454	212
212	11211
11211	2959
2959	12438
12438	812
812	11723
11723	3164
3164	12470
12470	18
18	11059
11059	2807
2807	12418
12418	727
727	11571
11571	3144
3144	12450
12450	199
199	11187
11187	2935
2935	12434
12434	808
808	11699
11699	3160
3160	12466
12466	60
60	11091
11091	2839
2839	12426
12426	759
759	11603
11603	3152
3152	12458
12458	216
216	11219
11219	2967
2967	12442
12442	816
816	11730
11730	3167
3167	12473
12473	9
9	11053
11053	2801
2801	12415
12415	721
721	11565
11565	3141
3141	12447
12447	193
193	11181
11181	2929
2929	12431
12431	805
805	11693
11693	3157
3157	12463
12463	57
57	11085
11085	2833
2833	12423
12423	753
753	11597
11597	3149
3149	12455
12455	213
213	11213
11213	2961
2961	12439
12439	813
813	11725
11725	3165
3165	12471
12471	19
19	11061
11061	2809
2809	12419
12419	729
729	11573
11573	3145
3145	12451
12451	201
201	11189
11189	2937
2937	12435
12435	809
809	11701
11701	3161
3161	12467
12467	61
61	11093
11093	2841
2841	12427
12427	761
761	11605
11605	3153
3153	12459
12459	217
217	11221
11221	2969
2969	12443
12443	817
817	8319
8319	4
4	8317
8317	1089
1089	16599
16599	3511
3511	12819
12819	289
289	16615
16615	4207
4207	13587
13587	905
905	16583
16583	3255
3255	12563
12563	81
81	16623
16623	4215
4215	13779
13779	1081
1081	16591
16591	3447
3447	12755
12755	241
241	16607
16607	4199
4199	13523
13523	841
841	16575
16575	3191
3191	12499
12499	25
25	16627
16627	4219
4219	13827
13827	1085
1085	16595
16595	3495
3495	12803
12803	285
285	16611
16611	4203
4203	13571
13571	889
889	16579
16579	3239
3239	12547
12547	69
69	16619
16619	4211
4211	13763
13763	1077
1077	16587
16587	3431
3431	12739
12739	225
225	16603
16603	4195
4195	13507
13507	825
825	16571
16571	3175
3175	12483
12483	8
8	16629
16629	4221
4221	13839
13839	1088
1088	16598
16598	3508
3508	12816
12816	288
288	16614
16614	4206
4206	13584
13584	902
902	16582
16582	3252
3252	12560
12560	80
80	16622
16622	4214
4214	13776
13776	1080
1080	16590
16590	3444
3444	12752
12752	238
238	16606
16606	4198
4198	13520
13520	838
838	16574
16574	3188
3188	12496
12496	23
23	16626
16626	4218
4218	13824
13824	1084
1084	16594
16594	3492
3492	12800
12800	284
284	16610
16610	4202
4202	13568
13568	886
886	16578
16578	3236
3236	12544
12544	66
66	16618
16618	4210
4210	13760
13760	1076
1076	16586
16586	3428
3428	12736
12736	222
222	16602
16602	4194
4194	13504
13504	822
822	16570
16570	3172
3172	12480
12480	1
