x	y
1.000000	294.953596207935
6.000000	149.767167682662
17.000000	85.316920298805
28.000000	51.965417958249
58.000000	31.071842823060
99.000000	19.199546240447
175.000000	12.536584667224
272.000000	8.333416792210
486.000000	5.924446908049
951.000000	3.832496533373
1553.000000	2.684521805594
