lvl,nrDof,nrIterations,time,error4lvl,eta,etaVol,etaJumps,energy,gueb,gleb,diffGuebGleb,diffExacEGleb,absDiffDiscExacE,hMin,hMax,sumL1NormOfJumps,normDiffExactSolJ1DiscSol,normDiffDiscSolJ1DiscSol,diffDiscEGleb
0,8,6,0.058308,2.02305408192268,70.2235608494319,70.2232660490129,0.000294800418943146,0.00025628511836642,0.00029273062346519,-1195.46780081216,1195.46809354278,1193.40976638373,2.05829071354237,1,1.4142135623731,0.000349166388520132,2.02308990188605,8.21302295317714e-05,1195.46805709728
1,33,55,0.01993,0.770880013982011,27.2160229833811,21.6512817684844,5.56474121489667,-2.91099070271288,3.19103465367921,-598.173029575227,601.364064228907,596.114995146803,0.85295627428888,0.5,1,6.82872583140165,0.844109187969283,1.08588767314094,595.262038872514
2,121,201,0.060841,0.533161711852617,9.74103139576151,5.42162538277253,4.31940601298899,-2.5709731559726,3.35598033449188,-297.430173310104,300.786153644596,295.37213888168,0.512938727548602,0.25,0.707106781186548,10.4083608681316,0.481841961284648,0.593657817880653,294.859200154131
3,387,319,0.188166,0.394107737509102,4.05044889491228,1.76422844102588,2.28622045388641,-2.42487167630021,0.744830326320733,-172.398297450472,173.143127776793,170.340263022048,0.366837247876214,0.125,0.5,8.59845590883717,0.309156294407576,0.374570271266486,169.973425774172
4,708,314,0.289843,0.278964237224763,2.44930594228809,1.04633337541928,1.40297256686881,-2.25244071856967,-0.259268953636306,-133.135744867904,132.876475914268,131.07771043948,0.19440629014567,0.0883883476483184,0.353553390593274,8.02567398656194,0.213653930401879,0.208956913563882,130.883304149334
5,1427,300,0.502936,0.1861625432487,1.32806190338272,0.469336824062018,0.858725079320705,-2.17604527300621,-0.999087449500987,-89.2540812921712,88.2549938426702,87.1960468637472,0.118010844582208,0.0625,0.353553390593274,6.78305951384965,0.142857447990721,0.126694574710025,87.078036019165
6,2520,272,0.794505,0.114789459278143,0.739249022437547,0.281697118187012,0.457551904250534,-2.13482527053909,-1.33520354374839,-69.6243528238414,68.289149280093,67.5663183954174,0.0767908421150856,0.0441941738241592,0.353553390593274,5.28955873447307,0.0998796053362858,0.06615782027693,67.4895275533023
7,5114,247,1.697583,0.0470257117900451,0.351713822124647,0.118881539699654,0.232832282424993,-2.09094154692261,-1.61466948422488,-45.8838233522558,44.2691538680309,43.8257889238318,0.0329071184986147,0.0220970869120796,0.353553390593274,3.59372791004348,0.0375510567731644,0.03372000547142,43.7928818053332
8,9628,73,1.151903,0.0279198919918379,0.141166881296234,0.0752450335500389,0.0659218477461963,-2.06441475435734,-1.84488532617548,-36.9595292730652,35.1146439468897,34.9014948446411,0.00638032593334392,0.015625,0.25,1.44483810128993,0.0275303476596565,0.0105735842354807,34.8951145187078
9,16472,49,1.092925,0.0243829562214999,0.066168431315151,0.0317128657792645,0.0344555655358865,-2.05965019204334,-1.94760100420449,-24.7257892059459,22.7781882017414,22.6677547775219,0.00161576361933724,0.015625,0.25,0.921241231957754,0.0243618873553013,0.00501122963893497,22.6661390139026
10,31446,36,3.250125,0.023254806363889,0.0338354896902532,0.0190676768546279,0.0147678128356253,-2.05577361970576,-2.00074973235418,-19.6247474148102,17.623997682456,17.5667129863862,0.00226080871824452,0.0110485434560398,0.25,0.570998807316669,0.0232549826622582,0.0021066343881106,17.5689737951044
11,54746,33,5.141568,0.0230543313266512,0.0175709496398916,0.00869900276974181,0.0088719468701498,-2.0557862067908,-2.02076174568845,-13.9237283411843,11.9029665954959,11.8656939127603,0.00224822163319915,0.0078125,0.25,0.423654649465929,0.0230496096316224,0.00124218478701319,11.8679421343935
12,104670,35,10.603589,0.02247909600059,0.00959045330283873,0.00518735303708799,0.00440310026575099,-2.05538893502378,-2.03855918414346,-11.2187957549559,9.1802365708124,9.16076132653186,0.00264549340022002,0.0055242717280199,0.25,0.3043864434124,0.0224787464601251,0.000614047316012018,9.16340681993208
13,188516,34,24.232373,0.0220189080969685,0.00521329379818273,0.00253100611082307,0.00268228768735967,-2.05485783007845,-2.04504924431158,-8.4559485944099,6.41089935009833,6.3979141659859,0.00317659834554584,0.00390625,0.25,0.235523829907903,0.0220164324583197,0.000360095101096476,6.40109076433145
14,343210,34,47.851656,0.021007542407542,0.00293593606059936,0.00153837524397582,0.00139756081662355,-2.0547307975012,-2.04894331984183,-7.0450579058816,4.99611458603977,4.9870234774576,0.00330363092280317,0.00276213586400995,0.125,0.174673320601022,0.0210066503417451,0.000191292890867,4.9903271083804
15,631822,33,119.136132,0.0203999269830424,0.00164871620486078,0.000851415014599284,0.000797301190261498,-2.05529953439749,-2.05133679059888,-5.7679146455611,3.71657785496222,3.7098802171371,0.00273489402651217,0.001953125,0.125,0.13247859600658,0.0203994615180269,0.000111353774887061,3.71261511116361
16,1083146,33,221.270765,0.0202322937652112,0.000950298485035163,0.000493861802520583,0.000456436682514581,-2.05538884982576,-2.05255215234085,-4.88299438975392,2.83044223741308,2.82495996132992,0.00264557859823578,0.00138106793200498,0.0883883476483184,0.102414175774772,0.020232055476402,6.7764016634553e-05,2.82760553992816
