lvl,nrDof,nrIterations,time,error4lvl,eta,etaVol,etaJumps,energy,diffDiscExactE,gleb,diffGlebExactE,diffGlebDiscreteE
0,8,51,0.05696,2.02322504358624,70.2239745137802,70.2238032150692,0.000171298711071755,0.000189370185936908,2.05822343257694,-1005.26845922365,1003.21042516125,1005.26864859383
1,40,254,0.061324,0.818370377436291,24.4737480452422,17.5665809394993,6.90716710574288,-2.73569446111036,0.677660398719359,-650.715145588408,648.657111526017,647.979451127298
2,176,1477,0.502915,0.587936131645096,8.40498086742623,4.10631338975633,4.2986674776699,-2.54888050458034,0.490846442189337,-433.757423468567,431.699389406176,431.208542963987
3,736,5471,4.187445,0.409848111207387,3.29445960249031,1.0374915200044,2.25696808248591,-2.34647368336563,0.288439620974628,-312.261877337001,310.20384327461,309.915403653636
4,3008,16953,53.069053,0.217596664000173,1.33533227732684,0.263618553995534,1.07171372333131,-2.18713242938221,0.129098366991213,-221.947442457201,219.88940839481,219.760310027819
5,12160,28182,382.792595,0.112539133454237,0.585679080934417,0.0665879496373627,0.519091131297056,-2.11956812714955,0.0615340647585505,-158.32057545946,156.262541397069,156.201007332311
6,48896,25816,3066.227647,0.0588561873456019,0.276015616262661,0.0166987422811696,0.259316873981491,-2.08958763601953,0.0315535736285266,-112.725564361018,110.667530298627,110.635976724999
7,196096,29571,25433.986466,0.0313587040451532,0.132572157685631,0.004182221970537,0.128389935715094,-2.07406108460748,0.0160270222164787,-80.3558488149582,78.2978147525671,78.2817877303507
8,785408,36112,121052.749153,0.0166933471693032,0.0637445325386319,0.00104653435961451,0.0626979981790174,-2.06612374455385,0.00808968216285066,-57.4452377719377,55.3872037095467,55.3791140273838
