lvl,nrDof,nrIterations,time,error4lvl,eta,etaVol,etaJumps,energy,gueb,gleb,diffGuebGleb,diffExacEGleb,absDiffDiscExacE,hMin,hMax,sumL1NormOfJumps,normDiffExactSolJ1DiscSol,normDiffDiscSolJ1DiscSol,diffDiscEGleb
0,8,9,0.045488,0.817517908728236,22.2214410014963,22.2214259906809,1.5010815392981e-05,1.46089871712989e-05,8.63497394784758e-06,-175.625977658309,175.625986293283,175.29187177293,0.334120494366371,1,1.4142135623731,1.78242181567638e-05,0.817518830798281,4.20842143652311e-06,175.625992267296
1,40,147,0.038026,0.51091322220021,7.22244143279026,4.46271740307052,2.75972402971975,-0.435865543756333,1.43425628786365,-75.7340502259184,77.1683065137821,75.3999443405392,0.101759658377133,0.5,0.707106781186548,3.90283969139517,0.517785299501758,0.429548825698462,75.2981846821621
2,176,408,0.152431,0.329441313296312,2.55239639010224,1.08345469431573,1.46894169578651,-0.489641394886339,0.739982309783297,-39.350708332943,40.0906906427263,39.0166024475638,0.155535509507139,0.25,0.353553390593274,4.15479456669618,0.217433542612442,0.242035683344823,38.8610669380566
3,736,2117,2.023878,0.178772048910561,0.981270998121629,0.275214288553846,0.706056709567783,-0.416571955529763,-0.0280507768626386,-19.7822164299312,19.7541656530686,19.448110544552,0.0824660701505627,0.125,0.176776695296637,3.99405989885113,0.139863174714435,0.108610777918004,19.3656444744014
4,3008,4162,14.760366,0.0988015924669308,0.431136369225654,0.0696953635745046,0.361441005651149,-0.378548934418174,-0.215236995401698,-10.1495211604782,9.93428416507652,9.81541527509902,0.0444430490389743,0.0625,0.0883883476483184,4.08923817820547,0.0796699084561074,0.055752327676482,9.77097222606005
5,12160,4843,72.400241,0.0491181276766372,0.195230588208413,0.0175361592056582,0.177694429002756,-0.35660806919537,-0.294428733326439,-5.26164088917793,4.96721215585149,4.92753500379873,0.0225021838161704,0.03125,0.0441941738241592,4.02076594355561,0.0416205947979843,0.0255489883258993,4.90503281998256
6,48896,5548,549.138438,0.0247713294098324,0.0907524518232052,0.00439945132367481,0.0863530004995305,-0.345413232985171,-0.321180718392968,-2.80073841020805,2.47955769181509,2.46663252482885,0.0113073476059709,0.015625,0.0220970869120796,3.90789070267571,0.0214849023933064,0.0122544427761352,2.45532517722288
7,196096,7153,3818.607513,0.0124131667841434,0.0430549892869538,0.00110184175692345,0.0419531475300303,-0.33975353539191,-0.330239011689387,-1.56867798650003,1.23843897481064,1.23457210112083,0.00564765001270989,0.0078125,0.0110485434560398,3.79716545415762,0.010874994265484,0.00597978686266694,1.22892445110812
8,785408,9050,27557.560153,0.00619478768086298,0.0203822601195673,0.000275710652178705,0.0201065494673886,-0.336905279520104,-0.332935428193082,-0.951633624781507,0.618698196588425,0.617527739402308,0.00279939414090419,0.00390625,0.0055242717280199,3.6396742335113,0.00547437346252901,0.00289990420729195,0.614728345261403
