x	y
8.000000	0.02233952
33.000000	0.09458988
115.000000	1.38892383
332.000000	4.91008449
623.000000	12.44884038
1210.000000	39.76140048
2423.000000	169.64493291
4980.000000	480.15434919
10000.000000	1378.96591610
20360.000000	4642.34895115
38699.000000	12189.61888376
74634.000000	34922.89993537
